#^
# Automatically generated edge file
#
# image 0
#
# format :
# index    x1    y1    x2    y2 
#
 
   16   2.53343e-01  -5.87088e-02   3.71745e-01  -5.96727e-02
   25   3.04565e-01  -1.24494e-01   3.66403e-01  -1.25300e-01
   27   3.36879e-01  -2.06674e-01   3.71739e-01  -2.08016e-01
#! 
#^
# Automatically generated edge file
#
# image 10
#
#+        alpha 0.0  beta 20.0
#
# format :
# index    x1    y1    x2    y2 
#
 
   20  -7.18284e-02  -2.70347e-01  -1.57793e-02  -2.20990e-01
   32   2.49751e-01  -2.65355e-01   2.46521e-01  -2.36580e-01
   30   9.29377e-02  -2.60464e-01   1.08242e-01  -2.31794e-01
   24   3.08644e-01  -2.19395e-01   3.02617e-01  -2.10784e-01
    2  -1.38201e-01  -1.84446e-01  -1.40757e-01   1.47096e-01
    3  -1.28695e-01  -1.54268e-01  -1.29920e-01   2.20598e-01
    4   7.23420e-02  -1.50533e-01   6.96444e-02   1.90512e-01
    0  -2.92532e-01  -1.45702e-01  -2.93071e-01   3.05832e-03
    6   2.47741e-01  -1.15500e-01   2.44208e-01   1.20463e-01
    0  -2.93097e-01   3.81313e-02  -2.92473e-01   2.07451e-01
    6   2.44353e-01   1.25275e-01   2.42646e-01   1.88023e-01
    9  -3.85735e-01  -2.59366e-01  -3.02163e-01  -2.25996e-01
   10  -3.18037e-01  -2.72314e-01  -2.97800e-01  -2.63957e-01
    1  -2.88587e-01   2.69826e-01  -2.09311e-01   2.25943e-01
   11  -2.84796e-01  -2.53390e-01  -1.39696e-01  -1.84746e-01
    1  -1.94962e-01   2.17993e-01  -1.43256e-01   1.89672e-01
    7  -1.89159e-01   2.65623e-01  -1.46513e-01   2.38574e-01
   12  -1.31420e-01  -1.56324e-01   6.22795e-02  -1.61554e-01
   13  -1.27376e-01  -1.81445e-01   6.37649e-02  -1.86985e-01
    8  -1.27311e-01   2.21933e-01   1.21726e-01   2.35534e-01
   21  -1.47084e-02  -2.16121e-01   5.28831e-02  -2.15893e-01
    5   7.16733e-02   1.91950e-01   1.24113e-01   1.94721e-01
   15   8.11222e-02  -1.81150e-01   2.37065e-01  -1.84095e-01
   14   9.05738e-02  -1.47214e-01   1.47109e-01  -1.48020e-01
   29   9.60174e-02  -2.63602e-01   2.46600e-01  -2.68163e-01
   31   1.10723e-01  -2.32106e-01   2.43900e-01  -2.35127e-01
   14   1.58881e-01  -1.47795e-01   2.22536e-01  -1.48167e-01
    8   1.90094e-01   2.40032e-01   3.71745e-01   2.48281e-01
    5   1.91596e-01   1.97809e-01   2.37189e-01   2.00105e-01
   23   2.57673e-01  -2.10220e-01   3.00429e-01  -2.10991e-01
   17   2.57213e-01  -1.89793e-01   3.71741e-01  -1.91562e-01
   16   2.57289e-01  -1.63451e-01   3.71746e-01  -1.63803e-01
   25   3.09905e-01  -2.21667e-01   3.71772e-01  -2.23541e-01
#! 
#^
# Automatically generated edge file
#
# image 11
#
#+         alpha 0.0  beta 40.0
#
# format :
# index    x1    y1    x2    y2 
#
 
   18   4.82252e-02  -2.58916e-01   2.29501e-02  -2.25742e-01
   18   1.93847e-02  -2.20568e-01   9.88698e-04  -1.96069e-01
   20  -1.02535e-01  -1.74440e-01  -1.30498e-01  -1.10536e-01
   11  -3.56082e-01  -1.68700e-01  -3.36376e-01  -1.29804e-01
   30   3.80269e-02  -1.44534e-01   1.06004e-02  -1.19595e-01
   11  -3.33569e-01  -1.26210e-01  -3.16810e-01  -9.62526e-02
   22  -6.84917e-02  -1.07013e-01  -7.30514e-02  -9.99232e-02
    6   7.43493e-02  -6.69606e-02   7.21227e-02   2.78819e-01
    2  -3.15196e-01  -2.60934e-02  -3.24691e-01   2.74962e-01
    4  -9.41207e-02  -1.38650e-02  -9.51809e-02   8.16580e-02
    4  -9.63757e-02   1.22791e-01  -9.77601e-02   2.78804e-01
    0  -3.77618e-01   1.57864e-01  -3.81034e-01   2.78820e-01
   13  -3.11579e-01  -8.74831e-02  -1.48824e-01  -8.12776e-02
   12  -3.11388e-01  -6.04745e-02  -1.03194e-01  -5.34672e-02
   21  -1.27176e-01  -1.11635e-01  -9.93356e-02  -1.10596e-01
   19  -1.00602e-01  -1.76811e-01  -2.24473e-02  -1.71328e-01
   21  -9.65654e-02  -1.09792e-01  -6.55210e-02  -1.08791e-01
   15  -8.69537e-02  -7.22603e-02   5.73028e-02  -6.53678e-02
   14  -8.29860e-02  -3.80121e-02   5.43119e-02  -3.28624e-02
   23  -7.25186e-02  -9.76954e-02   5.53439e-02  -9.06179e-02
   31   8.71009e-03  -1.17523e-01   1.37672e-01  -1.09954e-01
   29   3.98822e-02  -1.47036e-01   1.84737e-01  -1.37549e-01
   17   7.04463e-02  -7.06360e-02   2.95200e-01  -5.81658e-02
   23   8.26358e-02  -8.92114e-02   1.52418e-01  -8.54864e-02
   16   8.37471e-02  -4.50473e-02   3.00202e-01  -3.37006e-02
   32   1.38603e-01  -1.12392e-01   1.80039e-01  -1.34572e-01
   24   1.53318e-01  -8.83273e-02   1.77482e-01  -9.53262e-02
   25   1.79311e-01  -9.36644e-02   2.30486e-01  -9.12505e-02
   26   2.31849e-01  -9.31311e-02   3.48815e-01  -1.40460e-01
   28   2.91263e-01  -1.51662e-01   3.21765e-01  -1.65929e-01
   27   2.90940e-01  -1.47974e-01   3.51312e-01  -1.43706e-01
   28   3.25723e-01  -1.68045e-01   3.71795e-01  -1.90669e-01
#! 
#^
# Automatically generated edge file
#
# image 12
#
#
# format :
# index    x1    y1    x2    y2 
#
 
   28   1.20180e-01  -2.46103e-01   1.62387e-01  -1.95044e-01
   26   2.95229e-01  -2.13496e-01   3.61676e-01  -7.58256e-02
   32   1.40332e-01  -9.24829e-02   1.52689e-01  -8.14046e-02
   24   2.72136e-01  -6.10115e-02   2.84826e-01  -4.56786e-02
    4   4.38499e-02  -1.75005e-02   4.23955e-02   2.78806e-01
    2  -1.92730e-01   2.74788e-02  -2.04958e-01   2.78815e-01
    3  -1.71698e-01   6.22010e-02  -1.80357e-01   2.78789e-01
    6   2.57436e-01   1.21674e-01   2.60700e-01   2.27984e-01
    6   2.60537e-01   2.49645e-01   2.61715e-01   2.78832e-01
   18  -3.86023e-01  -1.88403e-01  -2.54178e-01  -1.26319e-01
   11  -3.85784e-01  -2.85134e-02  -1.94590e-01   2.63625e-02
   20  -3.26344e-01  -1.09456e-01  -1.10562e-01  -2.26381e-02
   19  -3.24943e-01  -1.12139e-01  -2.56749e-01  -1.23480e-01
   12  -1.83449e-01   6.02962e-02   3.15621e-02   4.50890e-02
   13  -1.69115e-01   3.09099e-02   3.25995e-02   1.36177e-02
   21  -1.08544e-01  -2.38983e-02  -4.26233e-02  -3.04243e-02
   29  -1.03364e-01  -1.08495e-01   8.92782e-02  -1.36590e-01
   30  -9.98388e-02  -1.05541e-01  -8.62033e-03  -5.70991e-02
   22  -4.16303e-02  -2.77430e-02  -6.83898e-03  -1.43185e-02
   31  -6.35867e-03  -5.88745e-02   1.56262e-01  -7.77619e-02
   23  -4.98633e-03  -1.60383e-02   5.18094e-02  -2.05264e-02
   23   5.55228e-02  -2.11650e-02   2.58734e-01  -4.04612e-02
   15   5.69920e-02   2.12213e-02   2.47889e-01   5.58599e-03
   14   7.30631e-02   6.15479e-02   2.49199e-01   5.01444e-02
   32   9.07339e-02  -1.34198e-01   1.01154e-01  -1.25473e-01
   32   1.08006e-01  -1.19647e-01   1.39001e-01  -9.40503e-02
   27   1.64553e-01  -1.95461e-01   2.93620e-01  -2.15669e-01
   23   2.61525e-01  -4.08845e-02   2.85897e-01  -4.32912e-02
   17   2.68161e-01  -4.69765e-03   3.71750e-01  -1.38287e-02
   16   2.69296e-01   2.88962e-02   3.71753e-01   2.26121e-02
   25   2.73425e-01  -6.40544e-02   3.59715e-01  -7.23074e-02
#! 
#^
# Automatically generated edge file
#
# image 13
#
#+         alpha 0.0  beta -25.0
#
# format :
# index    x1    y1    x2    y2 
#
 
    0  -1.97237e-01  -1.87987e-01  -1.99375e-01  -1.26367e-01
    4   3.45849e-01  -1.44502e-01   3.52346e-01   2.78795e-01
    2   1.00619e-01  -1.16524e-01   1.00717e-01   5.26297e-02
    0  -2.00271e-01  -9.24889e-02  -2.04820e-01   9.98234e-02
    3   1.23465e-01  -8.29309e-02   1.24162e-01   2.78812e-01
    2   1.00683e-01   5.50461e-02   9.99689e-02   2.78789e-01
    0  -2.04978e-01   1.37295e-01  -2.06644e-01   2.78806e-01
   10  -3.85642e-01  -2.31944e-01  -1.99712e-01  -1.89145e-01
    9  -3.85840e-01  -1.83892e-01  -2.14637e-01  -1.51473e-01
   11  -1.93663e-01  -1.85177e-01   9.85993e-02  -1.17389e-01
   20  -3.44202e-02  -2.44798e-01   1.82749e-01  -1.73003e-01
   19  -3.30694e-02  -2.48033e-01   3.74188e-02  -2.66868e-01
   12   1.11544e-01  -8.41863e-02   3.32810e-01  -1.11400e-01
   13   1.22693e-01  -1.14128e-01   3.32565e-01  -1.44503e-01
   21   1.84725e-01  -1.74600e-01   2.51608e-01  -1.86105e-01
   30   1.88483e-01  -2.62224e-01   2.87539e-01  -2.17394e-01
   29   1.91198e-01  -2.65355e-01   2.30163e-01  -2.72638e-01
   22   2.53206e-01  -1.83417e-01   2.90521e-01  -1.71412e-01
   31   2.89752e-01  -2.19010e-01   3.71733e-01  -2.35155e-01
   23   2.92242e-01  -1.73387e-01   3.42151e-01  -1.80635e-01
#! 
#^
# Automatically generated edge file
#
# image 14
#
#+       alpha 0.0  beta -25.0
#
# format :
# index    x1    y1    x2    y2 
#
 
    0  -3.38440e-01  -2.71482e-01  -3.34305e-01  -1.02167e-01
    2  -2.36474e-02  -2.71505e-01  -2.42918e-02   1.06839e-01
    3  -5.27596e-04  -2.71465e-01  -1.16936e-03   1.45814e-01
    4   2.21870e-01  -2.71460e-01   2.10841e-01   1.32625e-01
    0  -3.33173e-01  -6.46252e-02  -3.24865e-01   1.29924e-01
    0  -3.22844e-01   1.61511e-01  -3.20920e-01   1.89295e-01
    1  -3.18430e-01   1.92478e-01  -1.58367e-01   1.46042e-01
    7  -3.14832e-01   2.59830e-01  -1.60243e-01   2.03778e-01
    7  -1.50392e-01   2.01123e-01  -6.27844e-02   1.71170e-01
    1  -1.38029e-01   1.40021e-01  -2.66988e-02   1.07963e-01
    7  -5.99927e-02   1.70385e-01  -2.58744e-03   1.49962e-01
    8   1.58607e-03   1.46056e-01   2.53542e-01   1.92302e-01
    5   2.12956e-01   1.33874e-01   2.85486e-01   1.45438e-01
#! 
#^
# Automatically generated edge file
#
# image 15
# 
#
# format :
# index    x1    y1    x2    y2 
#
 
    2  -1.84445e-01  -2.71419e-01  -1.85027e-01  -8.03186e-02
    3  -1.61601e-01  -2.71477e-01  -1.59560e-01   1.60209e-01
    4   5.47640e-02  -2.71475e-01   5.15740e-02   1.36117e-01
    6   2.66199e-01  -1.03466e-01   2.62802e-01   7.19948e-02
    2  -1.85338e-01  -7.67786e-02  -1.83298e-01   1.20649e-01
    6   2.62343e-01   8.16423e-02   2.59709e-01   1.43232e-01
    7  -1.59771e-01   1.65422e-01  -3.85707e-01   2.34107e-01
    1  -3.85784e-01   1.69744e-01  -3.25139e-01   1.54951e-01
    1  -3.02356e-01   1.49287e-01  -1.86627e-01   1.21555e-01
    8  -1.56991e-01   1.61696e-01   9.34342e-02   1.93090e-01
    5   5.54959e-02   1.37228e-01   1.18972e-01   1.44033e-01
    5   1.92806e-01   1.51571e-01   2.56038e-01   1.58118e-01
    8   1.92864e-01   2.06578e-01   3.71738e-01   2.27962e-01
#! 
#^
# Automatically generated edge file
#
# image 16
#
#+       alpha 0.0  beta -25.0
#
# format :
# index    x1    y1    x2    y2 
#
 
    0  -2.83481e-01  -2.71478e-01  -2.83481e-01  -1.10626e-01
    2   2.37573e-02  -2.71464e-01   2.05592e-02   1.19019e-01
    3   4.66376e-02  -2.71589e-01   4.35916e-02   1.61256e-01
    4   2.66394e-01  -2.71463e-01   2.58077e-01   1.43724e-01
    0  -2.83536e-01  -7.43259e-02  -2.80435e-01   1.19175e-01
    7  -2.76978e-01   2.52711e-01  -1.17181e-01   2.07444e-01
    1  -2.75362e-01   1.83286e-01  -1.15395e-01   1.49441e-01
    7  -1.07162e-01   2.05427e-01  -1.84473e-02   1.81949e-01
    1  -9.49388e-02   1.44925e-01   1.77191e-02   1.21212e-01
    7  -1.55062e-02   1.81383e-01   4.17551e-02   1.65424e-01
    8   4.64183e-02   1.61888e-01   3.02083e-01   2.03526e-01
    5   2.61378e-01   1.44464e-01   3.27650e-01   1.53618e-01
#! 
#^
# Automatically generated edge file
#
# image 17
#
#+        alpha 0.0  beta 15.0
#
# format :
# index    x1    y1    x2    y2 
#
 
    3  -2.32047e-01  -2.71478e-01  -2.27592e-01   1.87011e-01
    4   3.31861e-02  -2.71476e-01   3.03634e-02   1.46974e-01
    2  -2.48876e-01  -2.66517e-01  -2.46766e-01   8.91878e-02
    6   2.62982e-01  -2.59382e-01   2.62272e-01  -2.12207e-01
    6   2.61416e-01  -1.68678e-01   2.61416e-01  -1.50537e-01
    6   2.62935e-01  -3.06262e-02   2.58483e-01   1.50526e-01
    1  -3.85823e-01   2.10895e-01  -3.57618e-01   1.97716e-01
    7  -3.49511e-01   2.66588e-01  -2.25920e-01   1.93774e-01
    1  -3.40050e-01   1.89204e-01  -2.48675e-01   1.46694e-01
    8  -2.25831e-01   1.88709e-01   9.99931e-02   2.05063e-01
    5   3.24326e-02   1.47685e-01   1.09130e-01   1.50969e-01
    5   1.87570e-01   1.54212e-01   2.54690e-01   1.57013e-01
    8   1.90185e-01   2.10167e-01   3.71715e-01   2.17507e-01
#! 
#^
# Automatically generated edge file
#
# image 18
#
#+         alpha 0.0  beta 5.0
#
# format :
# index    x1    y1    x2    y2 
#
 
    0  -2.48477e-01  -2.71478e-01  -2.48546e-01  -1.32396e-01
    3   3.51154e-02  -2.71471e-01   3.11679e-02   1.82830e-01
    4   3.05037e-01  -2.71467e-01   2.94653e-01   1.54022e-01
    2   1.81254e-02  -2.66480e-01   1.68822e-02  -1.00991e-01
    0  -2.49036e-01  -8.52227e-02  -2.45098e-01   1.71158e-01
    2   1.64866e-02  -7.81332e-02   1.48654e-02   8.52802e-02
    1  -2.40277e-01   2.46497e-01  -9.39768e-02   1.84452e-01
    7  -1.44196e-01   2.79945e-01  -9.29502e-02   2.54056e-01
    7  -8.82628e-02   2.51181e-01   3.10361e-02   1.87691e-01
    1  -7.65697e-02   1.76863e-01   1.12664e-02   1.39889e-01
    8   3.39583e-02   1.82371e-01   3.66342e-01   2.18077e-01
    5   2.97733e-01   1.54310e-01   3.71820e-01   1.61047e-01
#! 
#^
# Automatically generated edge file
#
# image 19
#
#+        alpha 0.0 beta 20.0
#
# format :
# index    x1    y1    x2    y2 
#
 
   18  -3.20111e-01  -2.71537e-01  -2.67564e-01  -1.72399e-01
   28   2.66516e-01  -2.71565e-01   2.26771e-01  -1.67365e-01
   20  -3.82735e-01  -1.68244e-01  -2.59627e-01  -8.61372e-03
   26   3.46875e-01  -1.58645e-01   2.46592e-01  -1.04159e-03
   30  -1.27922e-01  -1.14122e-01  -1.03186e-01  -3.75151e-02
   32   9.37558e-02  -1.11746e-01   8.20573e-02  -3.69890e-02
   22  -1.76426e-01  -5.34226e-03  -1.62053e-01   1.73717e-02
   24   1.60728e-01  -4.93729e-04   1.50913e-01   2.21477e-02
    4  -1.45340e-01   6.47178e-02  -1.57644e-01   2.78775e-01
    6   7.75501e-02   1.92940e-01   7.74344e-02   2.78837e-01
   13  -3.85702e-01   5.43398e-02  -1.56945e-01   5.79052e-02
   12  -3.85735e-01   8.77873e-02  -1.59702e-01   9.08786e-02
   19  -3.81472e-01  -1.70503e-01  -2.67468e-01  -1.69753e-01
   21  -2.56620e-01  -9.17852e-03  -1.77190e-01  -7.71392e-03
   23  -1.59780e-01   1.73693e-02   1.48441e-01   2.21936e-02
   15  -1.35232e-01   7.09051e-02  -1.45967e-02   7.25584e-02
   29  -1.26153e-01  -1.16643e-01   9.20255e-02  -1.14128e-01
   14  -1.24636e-01   1.13915e-01  -3.08077e-02   1.15189e-01
   31  -1.00442e-01  -3.74413e-02   7.98373e-02  -3.51470e-02
   15  -1.19637e-02   7.26515e-02   6.76330e-02   7.38682e-02
   14   1.08991e-02   1.16306e-01   3.82529e-02   1.16039e-01
   14   4.76090e-02   1.16638e-01   6.08641e-02   1.16388e-01
   17   7.70388e-02   6.18962e-02   3.71761e-01   6.66988e-02
   16   8.92607e-02   9.57574e-02   3.71721e-01   1.01177e-01
   25   1.62133e-01  -2.94884e-03   2.43870e-01  -1.35604e-03
   27   2.29084e-01  -1.64877e-01   3.43488e-01  -1.62458e-01
#! 
#^
# Automatically generated edge file
#
# image 20
# 
#+         alpha 0.0  beta 5.0
#
# format :
# index    x1    y1    x2    y2 
#
 
   18   1.20831e-01  -2.71388e-01   1.52259e-01  -2.32935e-01
   20   4.14106e-02  -2.11726e-01   1.44272e-01  -1.25610e-01
   30   3.05699e-01  -2.03703e-01   3.38393e-01  -1.40616e-01
    0  -2.27840e-01  -1.56489e-01  -2.32652e-01  -8.15461e-02
   20   1.52031e-01  -1.19194e-01   1.68543e-01  -1.05230e-01
   22   2.62767e-01  -1.04533e-01   2.75669e-01  -9.07945e-02
    0  -2.35049e-01  -4.05362e-02  -2.47774e-01   2.06270e-01
    2   2.67993e-02  -3.79746e-02   2.30173e-02   2.78806e-01
    4   3.02069e-01  -3.20219e-02   3.11490e-01   2.78797e-01
    3   4.25758e-02   5.70554e-04   4.09747e-02   2.78806e-01
   10  -3.85900e-01  -2.28867e-01  -2.40884e-01  -1.63023e-01
    9  -3.85792e-01  -1.66130e-01  -2.45601e-01  -1.12617e-01
   11  -2.20281e-01  -1.49231e-01   2.28478e-02  -3.96557e-02
   12   3.46230e-02  -1.60760e-03   2.88396e-01  -1.94948e-02
   19   4.24170e-02  -2.13994e-01   1.53663e-01  -2.30679e-01
   13   4.47957e-02  -3.35784e-02   2.88319e-01  -5.35482e-02
   21   1.70067e-01  -9.88927e-02   2.61432e-01  -1.05807e-01
   23   2.77496e-01  -8.74892e-02   3.71737e-01  -9.54411e-02
   29   3.08558e-01  -2.06352e-01   3.71663e-01  -2.15587e-01
   15   3.11143e-01  -4.51210e-02   3.71804e-01  -4.96817e-02
   14   3.27363e-01  -9.94426e-04   3.71754e-01  -3.83534e-03
   31   3.40801e-01  -1.40875e-01   3.71778e-01  -1.44215e-01
#! 
#^
# Automatically generated edge file
#
# image 21
#
#+        alpha 0.0  beta 40.0
#
# format :
# index    x1    y1    x2    y2 
#
 
   20  -2.29516e-01  -2.71434e-01  -2.81793e-01  -1.38766e-01
   30  -1.17619e-02  -2.00174e-01  -6.47313e-02  -1.52241e-01
   32   1.89263e-01  -1.69411e-01   9.51429e-02  -1.17681e-01
   22  -1.91451e-01  -1.24777e-01  -2.04168e-01  -1.07090e-01
    6  -1.49707e-02  -4.51549e-02  -1.97403e-02   2.78804e-01
    4  -2.40398e-01   2.24101e-02  -2.44923e-01   1.49345e-01
    4  -2.48156e-01   2.06214e-01  -2.50475e-01   2.78789e-01
   13  -3.85708e-01  -8.49035e-02  -3.35873e-01  -7.95603e-02
   12  -3.85763e-01  -4.73440e-02  -2.49838e-01  -3.69188e-02
   13  -3.33242e-01  -7.90668e-02  -2.49777e-01  -7.11234e-02
   21  -2.79361e-01  -1.36629e-01  -1.91920e-01  -1.26570e-01
   15  -2.29951e-01  -5.94623e-02  -3.97185e-02  -4.15666e-02
   14  -2.25839e-01  -1.30450e-02  -4.12671e-02   1.08093e-03
   23  -2.02880e-01  -1.05043e-01   9.83719e-02  -7.16410e-02
   31  -7.58499e-02  -1.40643e-01   9.32189e-02  -1.18974e-01
   17  -1.41272e-02  -4.91375e-02   2.49411e-01  -2.18882e-02
   29  -9.83390e-03  -2.04062e-01   1.92456e-01  -1.71846e-01
   16  -2.32105e-03  -1.50284e-02   2.45450e-01   8.30596e-03
   24   9.99541e-02  -7.34455e-02   1.35590e-01  -8.88800e-02
   25   1.37674e-01  -8.72534e-02   2.04616e-01  -7.87996e-02
   26   2.06336e-01  -8.05278e-02   3.71678e-01  -1.46203e-01
#! 
#^
# Automatically generated edge file
#
# image 22
#
#+        alpha 0.0 beta 40.0
#
# format :
# index    x1    y1    x2    y2 
#
 
    6   3.26708e-02  -2.71480e-01   2.79403e-02   1.49195e-01
    4  -1.93096e-01  -2.65434e-01  -1.90962e-01  -1.34793e-01
    4  -1.91098e-01  -8.15957e-02  -1.88159e-01   1.26421e-01
    4  -1.88088e-01   1.28840e-01  -1.87665e-01   1.48206e-01
    8  -1.07120e-01   2.13342e-01  -3.85775e-01   2.36932e-01
    5  -1.85080e-01   1.64958e-01  -9.78610e-02   1.59053e-01
    5  -3.85453e-02   1.55005e-01   2.57459e-02   1.50693e-01
    8  -1.45456e-02   2.06120e-01   3.04282e-01   1.73287e-01
#! 
#^
# Automatically generated edge file
#
# image 23
#
#+         alpha 0.0  beta 40.0
#
# format :
# index    x1    y1    x2    y2 
#
 
    6   6.48668e-02  -2.71483e-01   5.91164e-02   1.53077e-01
    4  -1.58707e-01  -8.16006e-02  -1.58302e-01   1.49397e-01
    8  -3.85740e-01   2.34059e-01  -8.17859e-02   2.16162e-01
    5  -1.55720e-01   1.64228e-01  -7.36017e-02   1.60803e-01
    5  -3.55615e-03   1.57942e-01   5.69987e-02   1.54996e-01
    8   1.65216e-02   2.10995e-01   3.40768e-01   1.85943e-01
#! 
