#^
# Automatically generated edge file
#
#
# format :
# index    x1    y1    x2    y2 
#
 
    4   2.35515e-01   1.87906e-01   2.89120e-02   2.73166e-01
    2  -2.52076e-01   2.26538e-01   2.67668e-02   2.72111e-01
   29  -1.96872e-01   1.21931e-01  -1.92555e-01   1.18845e-01
   21  -1.00424e-01   2.06279e-01  -5.12597e-02   1.78135e-01
   22  -1.00422e-01   2.10200e-01   1.27925e-02   2.30335e-01
    5  -6.95232e-02   1.12449e-01   2.31315e-01   1.84061e-01
   10  -6.81671e-02  -2.52073e-01   1.93481e-01  -1.38660e-01
   24  -6.82159e-02   2.08215e-01   2.01329e-02   2.23938e-01
   25  -6.64747e-02   2.04195e-01  -3.46588e-02   1.86105e-01
   26  -4.91687e-02   1.79636e-01  -3.12809e-02   1.82656e-01
   36   2.54202e-02  -4.49822e-02   1.05972e-01  -1.82579e-02
   38   2.95155e-02   9.17088e-02   1.14797e-01   1.13337e-01
   46   4.98293e-02  -1.23016e-02   1.05448e-01   5.65887e-03
   44   5.12722e-02   1.89832e-02   1.02804e-01   3.44751e-02
   42   5.12030e-02   4.48066e-02   1.04087e-01   5.96585e-02
   40   5.38799e-02   7.10872e-02   1.13693e-01   8.67875e-02
#! 
#^
# Automatically generated edge file
#
#+        alpha 0.0 beta -70.0
#
# format :
# index    x1    y1    x2    y2 
#
 
    7   5.99089e-02  -2.80169e-01   6.24624e-02  -2.16729e-01
   10   7.11466e-02  -2.80814e-01   2.15140e-01  -1.17638e-01
    7   6.42090e-02  -2.15507e-01   7.44147e-02  -7.42165e-02
    3  -2.18458e-01  -1.54573e-01  -2.57680e-01   1.75647e-01
    9   2.19051e-01  -1.14496e-01   2.37404e-01  -3.47678e-03
   34  -7.61475e-02  -7.41227e-02  -7.99065e-02  -7.04498e-03
   27  -9.85809e-02  -6.80737e-02  -1.03907e-01   2.71971e-03
   37   1.35405e-01  -5.34132e-02   1.48545e-01   8.32595e-02
   36   1.40200e-01  -5.29634e-02   1.78834e-01  -1.77886e-02
    7   7.33584e-02  -5.22051e-02   7.66658e-02   1.23808e-02
   45   1.50916e-01  -1.67268e-02   1.54113e-01   1.22833e-02
   47   1.81876e-01  -1.56711e-02   1.85583e-01   6.31595e-03
   46   1.56966e-01  -1.43606e-02   1.81438e-01   7.52526e-03
