#^
# Automatically generated edge file
#
# format :
# index    x1    y1    x2    y2 
#
 
   12  -1.93533e-01  -1.38821e-01  -1.10064e-01  -1.03951e-01
    8  -1.34378e-01   7.58448e-02  -1.22273e-01   7.56898e-02
   41   5.14757e-02  -4.40768e-02   1.13438e-01  -4.43031e-02
   40   5.14690e-02  -3.69888e-02   1.13437e-01  -3.70747e-02
   39   5.14771e-02   1.16434e-02   1.13429e-01   1.18879e-02
   38   5.14825e-02   1.90389e-02   1.14788e-01   1.92349e-02
   18   8.64908e-02   1.43826e-01   2.49470e-01   1.49033e-01
   19   9.05421e-02   8.73519e-02   2.49442e-01   9.04203e-02
   17   9.05475e-02   1.82920e-01   2.44098e-01   1.88546e-01
   16   9.05354e-02   1.90098e-01   2.44098e-01   1.95843e-01
   20   1.30907e-01   3.05690e-02   2.09068e-01   3.14792e-02
   30   2.19868e-01  -2.62321e-02   2.95264e-01  -2.57334e-02
   31   2.22501e-01  -8.25441e-02   2.99284e-01  -8.22827e-02
   29   2.31952e-01   1.28961e-02   2.89867e-01   1.40109e-02
   28   2.31953e-01   2.05107e-02   2.89882e-01   2.15202e-02
#! 
#^
# Automatically generated edge file
#
# format :
# index    x1    y1    x2    y2 
#
 
    1  -2.53412e-01  -1.03820e-01  -2.56460e-01  -4.82623e-02
   26   3.13859e-01  -8.08217e-02   3.13942e-01  -7.35618e-02
   25   2.25657e-01  -7.83852e-02   2.25626e-01  -6.74857e-02
   27   3.35664e-01  -7.23393e-02   3.35664e-01  -6.26562e-02
   26   3.13526e-01  -6.39187e-02   3.13702e-01  -4.09044e-02
   25   2.25662e-01  -5.78086e-02   2.25342e-01  -3.23941e-02
    2  -1.14180e-01  -5.66043e-02  -1.14180e-01  -4.57108e-02
   27   3.35416e-01  -5.29840e-02   3.35117e-01  -3.60398e-02
    1  -2.55976e-01  -3.84775e-02  -2.57160e-01   2.69500e-03
    0  -3.16654e-01  -3.48294e-02  -3.18450e-01   1.96622e-02
   36   6.48471e-02  -2.63470e-02   6.31784e-02   2.81119e-02
    2  -1.14496e-01  -2.39662e-02  -1.15616e-01   1.11750e-02
   44   1.72356e-01  -2.27135e-02   1.72024e-01   2.20709e-02
   26   3.13560e-01  -2.15103e-02   3.13348e-01   1.11847e-02
   25   2.25575e-01  -2.02854e-02   2.24357e-01   2.93429e-02
   37   1.39473e-01  -1.90726e-02   1.39341e-01   1.96150e-02
   27   3.36064e-01  -1.66603e-02   3.35817e-01   1.23914e-02
    0  -3.18509e-01   2.93465e-02  -3.19941e-01   6.32350e-02
    1  -2.57528e-01   3.17031e-02  -2.58351e-01   6.68552e-02
    2  -1.16175e-01   3.53767e-02  -1.16856e-01   8.37861e-02
   13   1.01314e-01   5.47513e-02   1.01314e-01   8.50110e-02
   14   2.67030e-01   5.59666e-02   2.67092e-01   8.01707e-02
   15   2.92308e-01   5.59569e-02   2.92108e-01   8.86398e-02
   13   9.99673e-02   9.46941e-02   9.99673e-02   1.41899e-01
   15   2.91376e-01   9.95502e-02   2.91321e-01   1.16492e-01
   14   2.66760e-01   1.01947e-01   2.65903e-01   1.49186e-01
   15   2.91348e-01   1.26171e-01   2.91105e-01   1.37054e-01
   13   1.00010e-01   1.51584e-01   9.81975e-02   1.97564e-01
   15   2.91537e-01   1.56426e-01   2.91086e-01   1.85471e-01
   14   2.66225e-01   1.63691e-01   2.65895e-01   1.92736e-01
    5  -3.13431e-01   2.35548e-02  -2.63678e-01   2.30271e-02
    7  -3.12242e-01  -1.01866e-01  -2.59774e-01  -1.09414e-01
    4  -3.10802e-01   6.78102e-02  -2.67745e-01   6.96500e-02
    3  -3.10833e-01   7.62466e-02  -2.69048e-01   7.82401e-02
    6  -3.08130e-01  -3.99288e-02  -2.61002e-01  -4.34317e-02
   10  -2.51505e-01   2.33043e-02  -1.22249e-01   2.94930e-02
   11  -2.50190e-01  -4.34728e-02  -1.80225e-01  -3.55847e-02
   12  -2.47439e-01  -1.09847e-01  -1.18231e-01  -8.68434e-02
    9  -2.47524e-01   6.97456e-02  -1.26301e-01   7.03399e-02
    8  -2.47510e-01   7.84374e-02  -1.26300e-01   7.80622e-02
   11  -1.77429e-01  -3.52773e-02  -1.20905e-01  -2.88465e-02
   41   7.43908e-02  -3.78845e-02   1.28229e-01  -4.02641e-02
   40   7.43612e-02  -3.09538e-02   1.28244e-01  -3.30126e-02
   39   7.43814e-02   1.66471e-02   1.29598e-01   1.58011e-02
   38   7.43639e-02   2.38719e-02   1.28252e-01   2.32437e-02
   42   9.86245e-02  -7.57236e-02   1.30930e-01  -7.75198e-02
   18   1.05368e-01   1.46890e-01   2.60233e-01   1.56321e-01
   19   1.06720e-01   9.08330e-02   2.61592e-01   9.55813e-02
   17   1.09371e-01   1.85698e-01   2.53513e-01   1.97506e-01
   16   1.09394e-01   1.92874e-01   2.53512e-01   2.05077e-01
   43   1.48486e-01  -7.49877e-02   1.65965e-01  -7.00033e-02
   20   1.78087e-01   3.43115e-02   2.18488e-01   3.43551e-02
   31   2.31898e-01  -8.38332e-02   3.12836e-01  -8.77427e-02
   30   2.33292e-01  -2.58229e-02   3.07339e-01  -2.73698e-02
   29   2.41385e-01   1.48291e-02   3.00645e-01   1.47190e-02
   28   2.41380e-01   2.26325e-02   3.00658e-01   2.26664e-02
   35   3.19744e-01  -8.48172e-02   3.30066e-01  -7.92107e-02
   34   3.19654e-01  -2.57939e-02   3.30400e-01  -2.24786e-02
   32   3.20928e-01   2.38042e-02   3.27630e-01   2.48681e-02
   33   3.22154e-01   1.62792e-02   3.27573e-01   1.72862e-02
#! 
#^
# Automatically generated edge file
#
# format :
# index    x1    y1    x2    y2 
#
 
   26   2.54446e-01  -1.06246e-01   2.54534e-01  -5.90650e-02
   27   3.22195e-01  -9.65471e-02   3.22195e-01  -5.17628e-02
   25   1.80289e-01  -7.72015e-02   1.79951e-01  -4.20736e-02
   26   2.53850e-01  -3.84037e-02   2.53881e-01   1.50277e-03
   27   3.22228e-01  -3.11850e-02   3.22241e-01   2.44796e-02
    1  -3.04960e-01  -2.99613e-02  -3.06277e-01   5.14361e-03
   36   5.81830e-02  -2.99770e-02   5.64537e-02   8.74209e-03
   25   1.80778e-01  -2.99758e-02   1.80778e-01   1.96501e-02
    0  -3.23751e-01  -2.15188e-02  -3.24522e-01   9.96217e-03
    2  -1.33950e-01  -2.14728e-02  -1.34835e-01   1.84240e-02
    0  -3.25633e-01   3.05436e-02  -3.25633e-01   5.95929e-02
    2  -1.35344e-01   3.41820e-02  -1.36205e-01   8.01501e-02
   13   8.38052e-02   5.11202e-02   8.38052e-02   8.38006e-02
   14   2.14605e-01   5.11250e-02   2.13926e-01   9.10012e-02
   15   2.81908e-01   5.35434e-02   2.81629e-01   8.98514e-02
   13   8.30335e-02   9.46832e-02   8.22052e-02   1.44316e-01
   15   2.80241e-01   1.00742e-01   2.80116e-01   1.49053e-01
   14   2.13717e-01   1.01995e-01   2.13151e-01   1.44320e-01
   13   8.24584e-02   1.54003e-01   8.24584e-02   1.84263e-01
   15   2.81013e-01   1.64906e-01   2.80410e-01   1.99997e-01
   14   2.13393e-01   1.68554e-01   2.12832e-01   2.07243e-01
    3  -3.21595e-01   7.16665e-02  -3.14900e-01   7.24097e-02
    4  -3.20244e-01   6.44236e-02  -3.14914e-01   6.49622e-02
    7  -3.19081e-01  -8.58727e-02  -3.08322e-01  -9.20469e-02
    5  -3.18925e-01   2.46805e-02  -3.12136e-01   2.41104e-02
    6  -3.15023e-01  -3.28916e-02  -3.10917e-01  -3.39362e-02
   11  -3.00040e-01  -3.57493e-02  -1.41152e-01  -2.70817e-02
   10  -3.00046e-01   2.39542e-02  -1.42458e-01   2.86203e-02
   12  -2.97230e-01  -9.52508e-02  -1.37046e-01  -8.23033e-02
    9  -2.96002e-01   6.55686e-02  -1.46500e-01   6.74326e-02
    8  -2.96003e-01   7.33816e-02  -1.46516e-01   7.47215e-02
   42   6.10437e-02  -8.02746e-02   1.06607e-01  -8.84036e-02
   41   6.63368e-02  -4.39969e-02   1.02627e-01  -4.84221e-02
   40   6.62532e-02  -3.67891e-02   1.02652e-01  -4.08245e-02
   38   6.62694e-02   2.00181e-02   1.02654e-01   1.84833e-02
   39   6.76445e-02   1.24277e-02   1.02649e-01   1.06811e-02
   19   8.92047e-02   8.98320e-02   2.07678e-01   9.62822e-02
   18   9.05502e-02   1.49044e-01   2.07737e-01   1.64029e-01
   17   9.19576e-02   1.89894e-01   2.01034e-01   2.09397e-01
   16   9.18607e-02   1.97428e-01   2.00956e-01   2.17942e-01
   20   1.29596e-01   3.04262e-02   1.59213e-01   3.02446e-02
   43   1.47089e-01  -8.50980e-02   1.71346e-01  -8.21483e-02
   31   1.86110e-01  -1.01695e-01   2.49441e-01  -1.11271e-01
   30   1.87494e-01  -3.79353e-02   2.49400e-01  -4.29257e-02
   29   1.94251e-01   6.72680e-03   2.41387e-01   5.16177e-03
   28   1.94234e-01   1.53847e-02   2.41381e-01   1.41211e-02
   23   2.18478e-01   1.64037e-01   2.75074e-01   1.59859e-01
   24   2.19820e-01   9.65545e-02   2.75048e-01   9.55184e-02
   22   2.22586e-01   2.10232e-01   2.71014e-01   2.04856e-01
   21   2.22567e-01   2.19042e-01   2.71024e-01   2.13253e-01
   35   2.60272e-01  -1.11307e-01   3.16711e-01  -1.01930e-01
   34   2.60183e-01  -4.27902e-02   3.16878e-01  -3.70009e-02
   33   2.64264e-01   5.39416e-03   3.11432e-01   8.36930e-03
   32   2.64252e-01   1.44745e-02   3.12755e-01   1.71095e-02
#! 
#^
# Automatically generated edge file
#
# format :
# index    x1    y1    x2    y2 
#
 
   26   2.24107e-01  -8.92763e-02   2.24210e-01  -4.68909e-02
   27   3.06033e-01  -8.44432e-02   3.06033e-01  -4.20797e-02
   25   1.77893e-01  -7.96101e-02   1.77916e-01  -7.35522e-02
   25   1.77874e-01  -6.38703e-02   1.77634e-01  -3.11874e-02
   27   3.06439e-01  -2.27135e-02   3.06590e-01   2.81240e-02
   36   1.02661e-01  -1.66615e-02   1.02661e-01   1.60189e-02
    1  -2.09180e-01  -6.95663e-03  -2.09447e-01   1.84446e-02
   37   1.37210e-01  -6.96995e-03   1.37722e-01   1.48073e-02
    2  -6.09542e-02  -5.79708e-03  -6.13259e-02   2.08653e-02
   25   1.76753e-01  -9.26481e-04   1.76862e-01   3.05424e-02
    1  -2.13846e-01   4.02267e-02  -2.13846e-01   7.04864e-02
    2  -6.17866e-02   4.26463e-02  -6.21812e-02   8.13666e-02
   13   1.18823e-01   5.59617e-02   1.18823e-01   8.50110e-02
   14   2.00043e-01   5.59750e-02   1.99915e-01   6.20221e-02
   15   2.78959e-01   5.71697e-02   2.78818e-01   9.10593e-02
   13   1.18823e-01   9.59045e-02   1.18823e-01   1.26164e-01
   15   2.77429e-01   1.00678e-01   2.77072e-01   1.38308e-01
   14   1.98786e-01   1.01978e-01   1.98424e-01   1.39480e-01
   13   1.17476e-01   1.49162e-01   1.17476e-01   1.75790e-01
   15   2.78567e-01   1.61262e-01   2.78240e-01   2.10895e-01
   14   2.00006e-01   1.77085e-01   1.99837e-01   1.96426e-01
   12  -2.04418e-01  -6.41499e-02  -6.56897e-02  -5.92974e-02
   11  -2.04425e-01  -1.46729e-02  -6.70217e-02  -1.10986e-02
   10  -2.04414e-01   3.48163e-02  -6.70433e-02   3.71317e-02
    9  -2.01726e-01   6.93280e-02  -7.24333e-02   7.07357e-02
    8  -2.01728e-01   7.57867e-02  -7.24118e-02   7.70939e-02
   40   1.09477e-01  -2.44116e-02   1.28291e-01  -2.78346e-02
   42   1.10680e-01  -6.54849e-02   1.34794e-01  -7.19399e-02
   41   1.10734e-01  -3.12370e-02   1.28258e-01  -3.47738e-02
   39   1.12094e-01   2.01742e-02   1.28268e-01   1.87435e-02
   38   1.12069e-01   2.69826e-02   1.28243e-01   2.57783e-02
   18   1.22881e-01   1.44211e-01   1.92892e-01   1.57540e-01
   16   1.25440e-01   1.88577e-01   1.36390e-01   1.91681e-01
   19   1.26904e-01   9.10182e-02   1.92907e-01   9.58174e-02
   17   1.26821e-01   1.82147e-01   1.88803e-01   1.99009e-01
   16   1.40399e-01   1.92919e-01   1.88767e-01   2.06770e-01
   20   1.43054e-01   3.60218e-02   1.71335e-01   3.49990e-02
   43   1.59238e-01  -6.99985e-02   1.72660e-01  -6.89515e-02
   31   1.83549e-01  -8.53667e-02   2.18504e-01  -9.40803e-02
   30   1.84805e-01  -2.69014e-02   2.18453e-01  -3.15166e-02
   29   1.88873e-01   1.40920e-02   2.14457e-01   1.25016e-02
   28   1.88864e-01   2.19305e-02   2.14459e-01   2.07322e-02
   24   2.03697e-01   9.63536e-02   2.72364e-01   9.59541e-02
   23   2.09077e-01   1.58373e-01   2.71017e-01   1.56446e-01
   22   2.09054e-01   2.01000e-01   2.68306e-01   1.98369e-01
   21   2.09088e-01   2.09128e-01   2.68313e-01   2.06236e-01
   35   2.29262e-01  -9.53428e-02   3.00618e-01  -9.00413e-02
   34   2.29330e-01  -3.20322e-02   3.00664e-01  -2.88380e-02
   33   2.34658e-01   1.22437e-02   2.95252e-01   1.40509e-02
   32   2.34639e-01   2.06293e-02   2.95261e-01   2.22052e-02
#! 
#^
# Automatically generated edge file
#
# format :
# index    x1    y1    x2    y2 
#
 
   26   2.02920e-01  -1.21935e-01   2.03699e-01  -8.08145e-02
   27   2.85543e-01  -1.13501e-01   2.85966e-01  -7.23406e-02
   25   1.57885e-01  -1.02599e-01   1.57895e-01  -8.68640e-02
   25   1.58035e-01  -7.71785e-02   1.57945e-01  -5.53927e-02
    1  -2.28815e-01  -6.38618e-02  -2.30214e-01  -3.84921e-02
   26   2.03689e-01  -6.02355e-02   2.03939e-01  -2.50870e-02
    2  -7.88308e-02  -5.53915e-02  -7.92483e-02  -1.66627e-02
   27   2.87178e-01  -5.41835e-02   2.87178e-01  -2.02927e-02
   27   2.88068e-01  -6.97963e-03   2.88041e-01  -2.13929e-03
   15   2.61423e-01   2.93308e-02   2.62069e-01   6.56460e-02
    1  -2.34974e-01   3.54009e-02  -2.36659e-01   7.29096e-02
    2  -8.15245e-02   4.14407e-02  -8.26262e-02   8.37837e-02
   13   9.99673e-02   4.86994e-02   9.99673e-02   7.53279e-02
   14   1.80904e-01   7.29156e-02   1.81172e-01   1.11641e-01
   13   9.99673e-02   8.50110e-02   9.99673e-02   1.29795e-01
   15   2.63476e-01   1.38278e-01   2.64290e-01   1.89101e-01
   13   9.99673e-02   1.40689e-01   9.99673e-02   1.67317e-01
   10  -2.28609e-01   2.92303e-02  -8.72175e-02   3.55715e-02
   11  -2.25966e-01  -2.02455e-02  -8.59340e-02  -1.25535e-02
    9  -2.24607e-01   6.40713e-02  -9.26291e-02   6.93171e-02
    8  -2.24611e-01   7.06510e-02  -9.26103e-02   7.56802e-02
   12  -2.21934e-01  -6.90374e-02  -8.45656e-02  -6.02113e-02
   42   9.20358e-02  -7.19520e-02   1.13390e-01  -8.32486e-02
   41   9.19401e-02  -3.83287e-02   1.08135e-01  -4.55232e-02
   40   9.17462e-02  -3.18434e-02   1.09343e-01  -3.92401e-02
   39   9.19859e-02   1.27327e-02   1.09572e-01   6.88173e-03
   38   9.33812e-02   1.90183e-02   1.09336e-01   1.38947e-02
   19   1.05334e-01   8.00230e-02   1.75398e-01   6.81697e-02
   18   1.08054e-01   1.34595e-01   1.41699e-01   1.32721e-01
   17   1.09383e-01   1.72660e-01   1.71346e-01   1.74670e-01
   16   1.09401e-01   1.79648e-01   1.71323e-01   1.82567e-01
   20   1.25439e-01   2.03618e-02   1.51065e-01   1.32919e-02
   43   1.36304e-01  -8.29411e-02   1.52511e-01  -8.17646e-02
   31   1.63162e-01  -1.08876e-01   1.97022e-01  -1.25464e-01
   18   1.63286e-01   1.31766e-01   1.75389e-01   1.31283e-01
   30   1.64354e-01  -5.16841e-02   1.98208e-01  -6.45650e-02
   28   1.68618e-01  -4.21752e-03   1.94243e-01  -1.17800e-02
   29   1.70127e-01  -1.26019e-02   1.94336e-01  -1.99986e-02
   24   1.86170e-01   6.75960e-02   2.56192e-01   7.10214e-02
   23   1.86162e-01   1.30983e-01   2.56206e-01   1.32541e-01
   22   1.92892e-01   1.75093e-01   2.53509e-01   1.75467e-01
   21   1.92898e-01   1.83475e-01   2.53505e-01   1.83619e-01
   35   2.07721e-01  -1.28145e-01   2.79020e-01  -1.18856e-01
   34   2.09089e-01  -6.63794e-02   2.80499e-01  -5.91062e-02
   33   2.15763e-01  -2.22886e-02   2.77763e-01  -1.69278e-02
   32   2.15820e-01  -1.39660e-02   2.77766e-01  -8.84847e-03
#! 
#^
# Automatically generated edge file
#
# format :
# index    x1    y1    x2    y2 
#
 
   27   3.13679e-01  -1.12294e-01   3.14311e-01  -7.23418e-02
   25   1.81563e-01  -1.11081e-01   1.81963e-01  -6.26575e-02
    1  -2.81389e-01  -1.00182e-01  -2.82545e-01  -7.47420e-02
   27   3.15461e-01  -5.29731e-02   3.15461e-01  -2.15031e-02
    1  -2.86126e-01  -4.44605e-02  -2.87424e-01  -1.42214e-02
    0  -3.08177e-01  -3.72417e-02  -3.09864e-01  -2.03242e-02
   44   1.76737e-01  -3.36069e-02   1.76737e-01  -1.54511e-02
    2  -1.24955e-01  -2.63446e-02  -1.24955e-01  -5.76803e-03
    0  -3.10818e-01  -5.76803e-03  -3.10818e-01   2.70468e-03
   25   1.82124e-01  -5.76803e-03   1.82124e-01   2.83907e-04
    0  -3.11787e-01   1.24059e-02  -3.13698e-01   4.50598e-02
   14   2.17923e-01   1.36163e-02   2.17930e-01   5.97369e-02
    2  -1.26296e-01   2.44917e-02  -1.27310e-01   5.23403e-02
   15   2.78324e-01   2.93368e-02   2.78958e-01   6.44332e-02
   13   8.64989e-02   4.38579e-02   8.64989e-02   6.92760e-02
    2  -1.27410e-01   6.20137e-02  -1.27834e-01   6.80583e-02
   14   2.18131e-01   6.92615e-02   2.18442e-01   1.09218e-01
   15   2.77462e-01   7.40631e-02   2.78223e-01   1.11655e-01
   13   8.64989e-02   7.89591e-02   8.64989e-02   1.26164e-01
   14   2.19343e-01   1.33406e-01   2.19478e-01   1.69721e-01
   15   2.80499e-01   1.35847e-01   2.80826e-01   1.69745e-01
   13   8.64989e-02   1.37058e-01   8.64989e-02   1.66107e-01
    3  -3.09428e-01   5.68901e-02  -2.98762e-01   5.39368e-02
    4  -3.08198e-01   4.95769e-02  -2.98577e-01   4.67337e-02
    5  -3.06720e-01   1.17027e-02  -2.94756e-01   6.38547e-03
    6  -3.02895e-01  -4.23411e-02  -2.92191e-01  -4.85831e-02
    7  -2.95815e-01  -9.87766e-02  -2.86411e-01  -1.04809e-01
   10  -2.82526e-01   4.46095e-03  -1.31651e-01   1.89650e-02
   11  -2.79848e-01  -5.27311e-02  -1.30252e-01  -3.42061e-02
    9  -2.79825e-01   4.48988e-02  -1.38415e-01   5.59012e-02
    8  -2.79826e-01   5.25085e-02  -1.38434e-01   6.29590e-02
   12  -2.75723e-01  -1.08754e-01  -1.27470e-01  -8.63617e-02
   42   6.37899e-02  -8.28310e-02   1.10601e-01  -9.59129e-02
   41   6.90143e-02  -4.92451e-02   1.05341e-01  -5.78619e-02
   40   6.90708e-02  -4.25444e-02   1.05403e-01  -5.07533e-02
   39   6.89900e-02   3.89207e-03   1.05299e-01  -2.45762e-03
   38   6.90197e-02   1.09849e-02   1.05375e-01   4.82407e-03
   19   9.18943e-02   7.43354e-02   2.13050e-01   6.39103e-02
   18   9.18553e-02   1.31225e-01   2.13103e-01   1.28575e-01
   17   9.59375e-02   1.70654e-01   2.07717e-01   1.73217e-01
   16   9.59254e-02   1.77994e-01   2.07697e-01   1.81394e-01
   43   1.24113e-01  -9.51164e-02   1.70031e-01  -8.46139e-02
   31   1.87549e-01  -1.16998e-01   2.46901e-01  -1.32383e-01
   30   1.88780e-01  -5.83848e-02   2.49447e-01  -7.05685e-02
   29   1.96919e-01  -1.80244e-02   2.42696e-01  -2.53545e-02
   28   1.97023e-01  -9.98381e-03   2.44164e-01  -1.72062e-02
   24   2.23903e-01   6.41306e-02   2.72368e-01   6.92324e-02
   23   2.25222e-01   1.28512e-01   2.73699e-01   1.30727e-01
   22   2.29262e-01   1.73447e-01   2.71013e-01   1.73678e-01
   21   2.29265e-01   1.81964e-01   2.71016e-01   1.81765e-01
   35   2.58867e-01  -1.32793e-01   3.07308e-01  -1.18128e-01
   34   2.61643e-01  -7.03168e-02   3.10073e-01  -5.86971e-02
   33   2.65709e-01  -2.55881e-02   3.07290e-01  -1.73466e-02
   32   2.65729e-01  -1.72703e-02   3.07380e-01  -9.34836e-03
#! 
#^
# Automatically generated edge file
#
# format :
# index    x1    y1    x2    y2 
#
 
    1  -2.64835e-01  -1.44948e-01  -2.68390e-01  -9.77551e-02
   35   3.15375e-01  -1.14621e-01   3.29972e-01  -1.02273e-01
   26   3.08335e-01  -1.12295e-01   3.09341e-01  -7.23151e-02
   25   2.20080e-01  -1.05020e-01   2.20818e-01  -5.78171e-02
   27   3.34317e-01  -9.65471e-02   3.34317e-01  -6.74978e-02
    1  -2.69764e-01  -8.21047e-02  -2.72086e-01  -4.08826e-02
   44   1.70003e-01  -7.71809e-02   1.70003e-01  -6.50770e-02
    0  -3.27946e-01  -6.98907e-02  -3.28651e-01  -5.66213e-02
   26   3.09813e-01  -5.29744e-02   3.10627e-01  -2.02769e-02
    2  -1.23608e-01  -4.81316e-02  -1.23608e-01  -2.15031e-02
   37   1.35051e-01  -4.08463e-02   1.35254e-01  -4.52012e-03
   27   3.35613e-01  -4.08729e-02   3.36317e-01  -1.06156e-02
   44   1.71350e-01  -2.51342e-02   1.71350e-01  -1.54511e-02
    0  -3.32181e-01  -6.96995e-03  -3.34092e-01   2.56839e-02
   36   5.95622e-02  -5.76803e-03   5.95622e-02   1.35982e-02
   44   1.70846e-01  -2.14292e-03   1.70882e-01   5.11940e-03
   25   2.21183e-01  -9.26481e-04   2.21183e-01   2.70468e-03
    2  -1.25462e-01   1.11592e-02  -1.26945e-01   5.96232e-02
   15   2.93427e-01   3.53851e-02   2.93854e-01   5.83825e-02
   14   2.65189e-01   3.77890e-02   2.65510e-01   5.23294e-02
   13   9.72736e-02   4.62786e-02   9.72736e-02   6.80656e-02
   14   2.65698e-01   7.41188e-02   2.66084e-01   1.22552e-01
   13   9.75793e-02   7.77560e-02   9.65463e-02   1.15284e-01
   15   2.93741e-01   7.89458e-02   2.94187e-01   1.14069e-01
   13   9.59268e-02   1.35847e-01   9.59268e-02   1.84263e-01
   14   2.66885e-01   1.35846e-01   2.67079e-01   1.69741e-01
   15   2.95450e-01   1.38272e-01   2.95725e-01   1.68529e-01
    5  -3.25711e-01  -1.32700e-02  -2.79851e-01  -2.05880e-02
    4  -3.25636e-01   3.04988e-02  -2.85173e-01   2.63678e-02
    3  -3.25617e-01   3.88493e-02  -2.85169e-01   3.49385e-02
    6  -3.21546e-01  -7.56740e-02  -2.75823e-01  -8.57420e-02
    7  -3.18883e-01  -1.36215e-01  -2.70534e-01  -1.50142e-01
   10  -2.67628e-01  -2.05989e-02  -1.31577e-01   4.29876e-03
    9  -2.64970e-01   2.64936e-02  -1.37041e-01   4.48734e-02
    8  -2.65022e-01   3.53210e-02  -1.37018e-01   5.26622e-02
   11  -2.63721e-01  -8.66449e-02  -1.28823e-01  -5.36013e-02
   12  -2.58251e-01  -1.50861e-01  -1.26024e-01  -1.10542e-01
   42   6.76701e-02  -8.90149e-02   1.28250e-01  -9.77248e-02
   41   7.03611e-02  -5.38531e-02   1.24235e-01  -6.00345e-02
   40   7.03422e-02  -4.69527e-02   1.24206e-01  -5.28739e-02
   39   7.03490e-02   4.49730e-04   1.24233e-01  -4.04444e-03
   38   7.03086e-02   7.76773e-03   1.24262e-01   3.36434e-03
   18   1.02660e-01   1.30928e-01   2.61599e-01   1.30426e-01
   19   1.05367e-01   7.32303e-02   2.60214e-01   6.75306e-02
   17   1.06700e-01   1.70995e-01   2.54851e-01   1.73758e-01
   16   1.06701e-01   1.78377e-01   2.54850e-01   1.81782e-01
   43   1.41548e-01  -9.50438e-02   1.63320e-01  -8.34519e-02
   20   1.76759e-01   1.09644e-02   2.15830e-01   8.23131e-03
   31   2.26632e-01  -1.10661e-01   3.01971e-01  -1.19791e-01
   30   2.26515e-01  -5.29804e-02   3.03237e-01  -6.00588e-02
   29   2.37346e-01  -1.30219e-02   2.96562e-01  -1.72570e-02
   28   2.37319e-01  -5.13863e-03   2.96596e-01  -9.23942e-03
   24   2.71119e-01   6.88366e-02   2.87118e-01   7.31492e-02
   23   2.72348e-01   1.30670e-01   2.88568e-01   1.32502e-01
   22   2.75062e-01   1.73959e-01   2.87166e-01   1.73903e-01
   21   2.75056e-01   1.82038e-01   2.87180e-01   1.81722e-01
   34   3.15630e-01  -5.73160e-02   3.28944e-01  -4.82659e-02
   33   3.18282e-01  -1.44743e-02   3.30070e-01  -7.84021e-03
   32   3.18193e-01  -6.74965e-03   3.28927e-01  -9.80948e-04
#! 
#^
# Automatically generated edge file
#
# format :
# index    x1    y1    x2    y2 
#
 
    1  -1.62690e-01  -1.48594e-01  -1.66552e-01  -9.40634e-02
    1  -1.66666e-01  -8.44456e-02  -1.69643e-01  -3.12043e-02
    0  -2.52538e-01  -7.83707e-02  -2.55642e-01  -3.11898e-02
   26   3.18155e-01  -7.71809e-02   3.18155e-01  -5.29731e-02
   25   2.33459e-01  -7.47577e-02   2.33878e-01  -3.36057e-02
